Date,Open,High,Low,,Close,Volume
04-10-2016,121,125,121,,118.434433,54679
05-10-2016,122.400002,129.899994,121,,124.545296,261308
06-10-2016,129.800003,131.899994,125.650002,,122.847832,206466
07-10-2016,126,126,120.099998,,116.736969,245214
10-10-2016,120.550003,123.800003,119.300003,,116.203476,83524
13-10-2016,119.949997,125.800003,117.099998,,116.009483,202877
14-10-2016,122.400002,122.400002,116.199997,,117.124962,60695
17-10-2016,120.050003,123,120,,116.494476,84335
18-10-2016,121.349998,122.300003,120.349998,,117.755447,43884
19-10-2016,121.400002,129,118.349998,,123.381317,329463
20-10-2016,126,128.899994,124.800003,,122.023354,97464
21-10-2016,126.050003,126.099998,120.800003,,119.404404,120183
24-10-2016,123.449997,124,120.5,,117.900948,101686
25-10-2016,123.400002,123.400002,119.75,,116.736969,69263
26-10-2016,121.75,121.75,116,,113.778534,107214
27-10-2016,108.550003,114.400002,108,,106.940178,266573
28-10-2016,111,114,108.300003,,108.152649,84084
01-11-2016,117.900002,117.900002,109,,108.055656,97198
02-11-2016,110,111.650002,105.349998,,106.212692,82969
03-11-2016,110.050003,111.300003,106,,103.593765,88241
04-11-2016,108.449997,108.449997,103.25,,101.411301,88856
07-11-2016,107.199997,108.900002,104.199997,,101.702286,58165
08-11-2016,105,107,103.550003,,101.653793,39709
09-11-2016,91.099998,107.900002,87,,103.108765,172612
10-11-2016,110,110,106.050003,,103.933243,42640
11-11-2016,103.300003,108,99.949997,,97.531387,96541
15-11-2016,100.25,102.949997,94,,92.051003,73144
16-11-2016,99.800003,100,89.199997,,88.365082,85471
17-11-2016,92,94,90.099998,,89.529068,199454
18-11-2016,92.699997,96.75,90.300003,,90.887024,55561
21-11-2016,91.650002,93.900002,88.099998,,86.619125,51731
22-11-2016,92.349998,93.800003,89.949997,,88.122581,63101
23-11-2016,92.949997,93.550003,91,,89.38356,41301
24-11-2016,92,95,92,,91.323524,35534
25-11-2016,96.699997,96.699997,90.099998,,90.353539,91123
28-11-2016,93.050003,93.050003,91.300003,,88.801567,78826
29-11-2016,92.449997,94.550003,92.199997,,90.014046,96217
30-11-2016,93,94.25,91.800003,,90.887024,27291
01-12-2016,92.449997,93.25,92,,89.529068,30506
02-12-2016,92.5,92.5,90.25,,88.268089,21160
05-12-2016,92.699997,92.699997,88.599998,,87.492096,32114
06-12-2016,92.650002,94,90,,89.577553,36920
07-12-2016,92.900002,94.900002,92.5,,90.353539,30833
08-12-2016,93.5,95.449997,93.5,,92.244995,30282
09-12-2016,94.949997,109.400002,94.949997,,100.247314,313469
12-12-2016,103,104.550003,98.25,,97.531387,76745
13-12-2016,103.400002,103.400002,98,,95.542923,28406
14-12-2016,99,102,97.400002,,95.15493,35798
15-12-2016,96.300003,99.900002,96.300003,,95.785423,26856
16-12-2016,98.150002,100.25,96.599998,,94.475952,19938
19-12-2016,98,98.099998,94.199997,,92.875481,23869
20-12-2016,96,96.75,93.050003,,90.935516,23575
21-12-2016,94,95.150002,88.800003,,87.395096,503361
22-12-2016,91.699997,91.699997,88.099998,,86.037125,46932
23-12-2016,88.900002,89.800003,82.550003,,82.302711,5785339
26-12-2016,86.900002,87.900002,75.75,,79.392776,471648
27-12-2016,82.400002,86.199997,82.150002,,82.593704,146662
28-12-2016,85,89.5,85,,84.582161,182349
29-12-2016,88.400002,89.949997,85.599998,,85.84314,84496
30-12-2016,89.900002,93.400002,89.25,,89.238068,263943
02-01-2017,93.900002,93.900002,90.199997,,89.820045,70545
03-01-2017,93.800003,98.5,92.550003,,94.81543,171764
04-01-2017,97.699997,103,97.699997,,98.113365,274929
05-01-2017,102.949997,103.800003,101.599998,,99.228844,139548
06-01-2017,103.300003,103.5,100.050003,,97.434387,70813
09-01-2017,100.800003,102.699997,97.900002,,96.076416,104235
10-01-2017,99.050003,101.5,99.050003,,97.385887,52716
11-01-2017,99.800003,102.5,99.800003,,98.210365,48025
12-01-2017,101.199997,102.449997,100.099998,,97.870872,41675
13-01-2017,101.650002,102.349998,97.599998,,96.367401,54670
16-01-2017,99,105,98.199997,,100.732307,157572
17-01-2017,103.900002,105.400002,101.150002,,99.277344,53908
18-01-2017,101.849998,104.900002,101.800003,,100.101822,80838
19-01-2017,102.199997,106.800003,102.199997,,100.489807,116299
20-01-2017,103.050003,104,99.5,,97.822372,69980
23-01-2017,101.050003,103.650002,100.449997,,98.113365,59542
24-01-2017,101.400002,110.5,101.25,,103.302757,707255
25-01-2017,107.550003,109,105.099998,,105.048721,147739
27-01-2017,108,113.650002,108,,108.104156,442584
30-01-2017,111.849998,113.900002,108.5,,106.358192,143758
31-01-2017,109.25,110.550003,106.599998,,103.981743,60117
01-02-2017,108.099998,110.449997,105.599998,,106.0672,105613
02-02-2017,109.099998,111.699997,105.800003,,105.679207,65897
03-02-2017,108.050003,111.150002,107.099998,,106.261192,69307
06-02-2017,110.5,110.5,107.949997,,104.903221,44183
07-02-2017,108.150002,113,107.849998,,107.231171,147860
08-02-2017,110.75,112.050003,109.650002,,106.697685,66861
09-02-2017,109.75,112.449997,109.150002,,106.988678,72115
10-02-2017,110.300003,111.25,107.550003,,105.921692,62730
13-02-2017,109.150002,110.800003,106.050003,,103.39975,53004
14-02-2017,106.400002,107.099998,103.150002,,101.0233,64532
15-02-2017,101.25,101.25,96.900002,,96.415916,164020
16-02-2017,99.099998,102.5,98.550003,,99.131844,59730
17-02-2017,103.150002,104.5,102.150002,,100.538315,69488
20-02-2017,104.5,104.5,100.199997,,99.228844,81692
21-02-2017,101.699997,104.800003,101.599998,,100.150322,33651
22-02-2017,102.25,108.199997,102.25,,102.187279,158150
23-02-2017,105,106.900002,103.050003,,100.586823,37822
27-02-2017,110.099998,111,107.099998,,104.418228,163789
28-02-2017,108.349998,109.5,107,,104.224243,173636
01-03-2017,108.800003,116,107.099998,,111.93557,785749
02-03-2017,115.900002,131.25,115.900002,,118.288925,2223243
03-03-2017,122.75,125.949997,121,,119.210411,318108
06-03-2017,123,124,117.449997,,119.501396,209270
07-03-2017,123.949997,124.449997,119.5,,118.434433,100622
08-03-2017,122.199997,127,121,,119.452904,159679
09-03-2017,123.5,124.300003,120.550003,,117.94944,40040
10-03-2017,122,123,118,,114.942505,65814
14-03-2017,122.449997,126.849998,119.5,,116.930954,151679
15-03-2017,120,123.400002,116.599998,,115.47599,191767
16-03-2017,120.900002,121.599998,115.699997,,112.760048,173998
17-03-2017,118.599998,120,116,,113.099541,71382
20-03-2017,118,120.099998,116.400002,,114.069527,264817
21-03-2017,119,120.800003,117.699997,,115.087997,121606
22-03-2017,118.849998,120.25,116.550003,,113.972519,153383
23-03-2017,119.5,121,116,,113.439034,112358
24-03-2017,117.699997,123.150002,116.800003,,118.434433,199800
27-03-2017,122.800003,124,121,,117.80394,69025
28-03-2017,121.949997,123.449997,120,,116.882462,53466
29-03-2017,120.300003,124,119.150002,,118.191933,80713
30-03-2017,122.849998,124,121.900002,,119.598404,44633
31-03-2017,123.199997,132.449997,122.800003,,127.309731,580065
03-04-2017,132,134.899994,130.399994,,128.861694,258141
05-04-2017,133.850006,134,130.199997,,129.201187,126246
06-04-2017,133.899994,134.350006,129.300003,,126.485252,70707
07-04-2017,131.300003,139.75,129.199997,,131.383621,496903
10-04-2017,136.600006,142.5,136.399994,,136.573044,364630
11-04-2017,143.800003,147.399994,141.5,,140.016464,330650
12-04-2017,144,145.350006,138,,136.379044,167004
13-04-2017,141.699997,142.699997,139.399994,,135.942535,64726
17-04-2017,138.25,141.949997,136,,133.566101,110599
18-04-2017,137.550003,149,137.550003,,137.058014,337384
19-04-2017,142.149994,143.850006,139.75,,137.882492,86756
20-04-2017,142.800003,143.800003,140.350006,,137.785522,78337
21-04-2017,142.75,143.600006,140,,136.476028,55380
24-04-2017,140.699997,141.800003,136.199997,,133.711594,125711
25-04-2017,138.949997,140.5,137.5,,134.972549,67103
26-04-2017,139.75,142,135,,133.129608,109923
27-04-2017,136.25,138.850006,135.5,,133.226608,50538
28-04-2017,138.449997,141,134,,132.741623,93707
02-05-2017,141.949997,144,139,,135.506058,225036
03-05-2017,140.449997,140.5,137.5,,134.002594,50761
04-05-2017,138.899994,140.949997,136.550003,,135.65155,87744
05-05-2017,141.699997,142.5,136.699997,,134.051086,124882
08-05-2017,136.199997,139.399994,136.199997,,133.0811,31935
09-05-2017,140.899994,144,139.199997,,135.700043,391403
10-05-2017,140.399994,141.5,138.600006,,135.166565,43791
11-05-2017,139.5,142.25,137.949997,,135.506058,50781
12-05-2017,142.5,143.949997,140.149994,,137.349014,205654
15-05-2017,142.199997,148.699997,141.050003,,143.605392,360966
16-05-2017,148.350006,149.350006,145.350006,,142.150406,108302
17-05-2017,148.850006,148.850006,143.550003,,139.967957,42892
18-05-2017,143.850006,144.600006,141.5,,138.221985,105706
19-05-2017,143.600006,144.699997,132.199997,,135.845551,280323
22-05-2017,138.300003,145.050003,138.300003,,138.221985,128580
23-05-2017,142,142.699997,134.199997,,136.330551,91838
24-05-2017,139,140.5,134,,132.644608,63108
25-05-2017,134.25,139.100006,134.25,,133.905594,63353
26-05-2017,138,144.699997,138,,136.573044,168285
29-05-2017,139,143.899994,138.350006,,137.543015,91321
30-05-2017,140,141.699997,139,,135.942535,31069
31-05-2017,139.899994,143.100006,139.550003,,137.009537,53262
01-06-2017,139.300003,142.800003,138.800003,,135.312057,54365
02-06-2017,140.649994,144.25,139.699997,,137.591522,103814
05-06-2017,141.050003,153.800003,140.649994,,143.605392,834098
06-06-2017,147.949997,150.899994,145,,145.399826,228412
07-06-2017,152.350006,152.350006,148.449997,,145.060364,142605
08-06-2017,149.149994,150.899994,147.199997,,144.33287,99890
09-06-2017,149.050003,154.899994,147.399994,,148.552261,408482
12-06-2017,153.899994,158.699997,152.199997,,148.988754,367919
13-06-2017,153.600006,155.449997,150.550003,,147.097305,89359
14-06-2017,151.649994,153,150.300003,,146.709305,40791
15-06-2017,151.399994,152.899994,150.800003,,148.224808,35003
16-06-2017,154.25,166.899994,154.100006,,157.855499,806528
19-06-2017,161.449997,181.399994,161.449997,,173.010406,1699411
20-06-2017,176,185.25,171.649994,,170.126083,807849
21-06-2017,172.5,177,167.050003,,163.966354,317360
22-06-2017,168.449997,170,162.050003,,159.224335,135241
23-06-2017,163.699997,166.449997,157.300003,,159.224335,115688
27-06-2017,163.199997,163.899994,155.300003,,152.966812,80965
28-06-2017,154.050003,159.949997,151.649994,,154.873398,54401
29-06-2017,159.199997,165.399994,158.149994,,156.535553,169857
30-06-2017,159,163.5,156.5,,157.806595,102714
03-07-2017,162.949997,173,160.050003,,166.557373,311885
04-07-2017,167.5,170.949997,165.550003,,164.455231,118308
05-07-2017,168.199997,173.699997,168.199997,,167.143982,231978
06-07-2017,172.899994,194.600006,172.850006,,175.405869,1054086
07-07-2017,179.800003,184.050003,171,,168.268402,489183
10-07-2017,175.050003,175.350006,172.5,,171.103836,67925
11-07-2017,172.649994,175.25,169.800003,,169.392776,205997
12-07-2017,174,175,171.550003,,169.001709,84222
13-07-2017,174.949997,177.699997,171.399994,,171.690475,183447
14-07-2017,175.899994,175.899994,168.899994,,166.361801,167567
17-07-2017,170,170.399994,165.550003,,162.499756,211407
18-07-2017,165,167.5,162,,159.859863,114289
19-07-2017,163.5,167.399994,163,,160.788696,59189
20-07-2017,165.399994,167.449997,163.449997,,161.228683,380078
21-07-2017,165.899994,172.5,163.5,,167.53511,548223
24-07-2017,174.5,176.850006,169.399994,,166.655121,734478
25-07-2017,171.5,172.699997,167,,165.04187,109279
26-07-2017,169.550003,176.5,167.699997,,170.126083,327555
27-07-2017,174.149994,174.449997,164.800003,,161.71756,203232
28-07-2017,166.800003,166.800003,162.800003,,161.473129,84074
31-07-2017,166.5,167,161.699997,,158.686584,73151
01-08-2017,160.649994,164.149994,160.649994,,159.713211,93550
02-08-2017,163.399994,170.5,161.949997,,159.859863,310508
03-08-2017,164.550003,168.199997,163.449997,,162.304199,115900
04-08-2017,166.949997,171,165.100006,,162.988632,172853
07-08-2017,168.199997,168.199997,162.199997,,160.593155,78468
08-08-2017,165.699997,167.600006,158.399994,,156.291138,135488
09-08-2017,159.100006,159.5,151.899994,,149.886948,238915
10-08-2017,154,154,144.5,,143.580551,349082
11-08-2017,142.199997,151.050003,142.199997,,142.407257,269370
14-08-2017,147.149994,152.100006,147.149994,,146.269333,68433
16-08-2017,149,153.5,148.600006,,147.491516,57161
17-08-2017,149,159,149,,151.598007,201889
18-08-2017,155,161.649994,151.949997,,154.971176,172684
21-08-2017,158.5,167.550003,157.300003,,159.175446,181579
22-08-2017,163.699997,169.850006,162,,159.908752,219748
23-08-2017,164.25,166.699997,163.75,,160.837601,57395
24-08-2017,165.25,172.399994,162.800003,,166.752899,235584
28-08-2017,172,182.899994,172,,176.432495,648513
29-08-2017,179.899994,180.399994,173.300003,,170.517181,174397
30-08-2017,175.449997,182.699997,175.449997,,174.428116,247673
31-08-2017,178.699997,180.25,175.449997,,174.574783,107884
01-09-2017,179.050003,185,176.649994,,175.161438,194227
04-09-2017,180.449997,182,172.050003,,173.352631,152785
05-09-2017,178.100006,181.449997,176.5,,175.405869,74170
06-09-2017,179,180.75,172.100006,,173.743698,155567
07-09-2017,178,180.75,177,,173.93924,118152
08-09-2017,176.600006,179.399994,174.600006,,171.543808,64621
11-09-2017,176.899994,179.800003,175.5,,172.521545,98925
12-09-2017,175.850006,178,175,,171.690475,36869
13-09-2017,176.75,178.600006,169.699997,,167.486206,97853
14-09-2017,177.800003,181.899994,172.149994,,170.566071,445004
15-09-2017,172.550003,174.600006,170.699997,,168.36615,89426
18-09-2017,173,177.199997,171.699997,,169.881653,482307
19-09-2017,174.899994,184.399994,172.100006,,175.356979,344989
20-09-2017,183.899994,183.899994,178.199997,,175.796967,716670
21-09-2017,181,182.100006,173,,170.712738,152150
22-09-2017,174.399994,174.899994,168,,169.148361,177054
25-09-2017,174.800003,178.199997,168.350006,,171.886032,239008
26-09-2017,175.199997,193.5,175.199997,,184.743256,696117
27-09-2017,192.449997,204.399994,183.800003,,181.810028,1420109
28-09-2017,189.100006,192.399994,186,,186.503174,279894
29-09-2017,193.600006,202,191,,189.729706,685291
03-10-2017,197.100006,198.699997,192.5,,188.996414,192995
04-10-2017,194.699997,198,192.5,,191.685165,165460
05-10-2017,196.449997,211.350006,196.449997,,202.733597,1002433
06-10-2017,209,216.399994,205.100006,,202.391373,598102
09-10-2017,208.899994,213.399994,205.5,,207.475601,568379
10-10-2017,214.350006,227.149994,212,,217.888504,971296
11-10-2017,226.600006,233.699997,210.199997,,209.18663,951760
12-10-2017,215.899994,221,215.899994,,214.906403,394418
13-10-2017,221.800003,224.5,215.199997,,212.462051,435517
16-10-2017,218.850006,221.600006,212.199997,,208.844467,274926
17-10-2017,214.149994,215.100006,209.600006,,205.960114,212282
18-10-2017,211,214.850006,206,,206.15567,279450
19-10-2017,212,217.5,212,,211.43544,248305
23-10-2017,217.75,218.199997,208.550003,,210.115509,280754
24-10-2017,216.949997,219,213.800003,,211.093231,323179
25-10-2017,216.800003,218.199997,210.050003,,205.86235,167956
26-10-2017,210.300003,216.800003,208.25,,208.208908,219780
27-10-2017,214,220.949997,212.350006,,212.364288,639221
30-10-2017,218,219.800003,212.600006,,209.137756,214802
31-10-2017,215.199997,219.800003,213.949997,,212.315399,232247
01-11-2017,218.5,219.449997,213.199997,,209.919937,155060
02-11-2017,216.649994,216.949997,211.5,,208.404449,157279
03-11-2017,216.199997,228,215,,216.71521,1013222
06-11-2017,221.600006,227.800003,216.100006,,217.888504,376297
07-11-2017,223,225.699997,214.5,,210.995453,278821
08-11-2017,216.899994,221.75,210.800003,,208.795563,123255
09-11-2017,215.75,219.899994,211.399994,,212.902054,163193
10-11-2017,215,223.399994,214,,213.488693,237050
13-11-2017,218.100006,222,214.649994,,210.213272,146734
14-11-2017,216.300003,217.149994,213,,209.871063,132156
15-11-2017,215,217,210.699997,,207.768936,153908
16-11-2017,214,217.649994,212.25,,211.093231,142032
17-11-2017,218.550003,219,212,,208.013367,107148
20-11-2017,214.899994,224,214,,217.448517,319141
21-11-2017,225.5,229.899994,223.100006,,220.33284,486496
22-11-2017,227,227,217.949997,,218.964005,177514
23-11-2017,225.800003,229,222.550003,,219.20845,295370
24-11-2017,226.25,226.25,214.5,,211.582108,393506
27-11-2017,216,219.899994,214.75,,211.190994,120142
28-11-2017,215.100006,218,208.199997,,205.080154,384043
29-11-2017,210,213.75,209.800003,,206.595642,154833
30-11-2017,210.5,210.5,207.100006,,204.004639,104159
01-12-2017,208.100006,211.899994,203.5,,200.435913,154132
04-12-2017,206.850006,208.75,199,,195.64502,165202
05-12-2017,200.949997,203,196.5,,197.111618,95746
06-12-2017,198,207.600006,198,,198.089355,152083
07-12-2017,203.850006,204.800003,202,,198.431564,102289
08-12-2017,203.050003,208,199.550003,,197.502686,306566
11-12-2017,202.899994,210.100006,202.899994,,200.533691,284714
12-12-2017,206.899994,207.800003,203,,199.018188,100451
13-12-2017,202.600006,203.100006,199.949997,,197.698257,212451
14-12-2017,203.050003,207.75,201.100006,,201.364761,238654
15-12-2017,206,215.350006,205,,208.257797,314099
18-12-2017,225,225,212.649994,,214.124222,894786
19-12-2017,220.899994,223.699997,219.050003,,215.688599,264839
20-12-2017,222,233.949997,220,,221.115021,1468279
21-12-2017,228.5,237.850006,228.449997,,226.297028,1129525
22-12-2017,232.75,235.199997,228,,224.928207,491581
26-12-2017,229.75,238,228.050003,,229.670197,490762
27-12-2017,236.25,243.25,234,,229.914642,606298
28-12-2017,236.850006,239.850006,230.100006,,227.030334,341276
29-12-2017,233,236.899994,230.300003,,226.345932,285918
01-01-2018,233.300003,235,229.5,,225.123734,247169
02-01-2018,231.649994,239.899994,226.75,,227.665863,497481
03-01-2018,233.949997,236.899994,231.75,,228.252502,275039
04-01-2018,235.449997,238.699997,231,,229.279129,301414
05-01-2018,238.350006,244.899994,235.949997,,237.394348,453208
08-01-2018,245,288.700012,245,,269.170746,3564877
09-01-2018,280,295,270,,267.459717,3379684
10-01-2018,275.950012,281.799988,260,,259.637848,1101485
11-01-2018,266.350006,274.950012,263.200012,,264.135406,899854
12-01-2018,276,279.399994,266.399994,,263.451019,762435
15-01-2018,270.100006,283.5,270.100006,,275.62381,1310984
16-01-2018,283.899994,288.5,277.75,,277.628204,1138173
17-01-2018,283,289.899994,270.600006,,280.07251,931432
18-01-2018,288.899994,293,278,,276.112671,983109
19-01-2018,287.5,292.350006,278.200012,,276.161591,1346675
22-01-2018,283,292,281.200012,,283.543457,518901
23-01-2018,293,298,283.399994,,279.583679,762341
24-01-2018,284,288.5,277,,277.87262,367657
25-01-2018,285.899994,296.5,280.799988,,284.961212,432440
29-01-2018,291.5,294.649994,275,,270.63736,461686
30-01-2018,276.700012,277.950012,270.399994,,270.58847,198891
31-01-2018,280,284,274.25,,271.908417,244309
01-02-2018,278.100006,282,272.350006,,270.050751,233883
02-02-2018,272,273.75,221,,244.531815,974304
05-02-2018,242,262.5,227.300003,,252.842575,433290
06-02-2018,244.5,258.5,230,,250.984879,484118
07-02-2018,261.049988,268,258,,256.020233,295078
08-02-2018,265,274.649994,264.950012,,264.086548,427572
09-02-2018,264.700012,272,260.100006,,263.451019,221760
12-02-2018,275.399994,275.399994,259.649994,,261.886627,244592
14-02-2018,272,280.5,270.299988,,268.290771,337280
15-02-2018,276.799988,277.350006,264.350006,,259.931152,213218
16-02-2018,268,271,253.350006,,253.380325,264723
19-02-2018,260.950012,267.799988,253.199997,,259.784485,288993
20-02-2018,263,268.350006,257,,253.184799,111201
21-02-2018,262.350006,263.899994,255.5,,251.864838,65191
22-02-2018,256.950012,258,250.5,,245.802856,103589
23-02-2018,254.25,259.5,251.350006,,251.522614,121128
26-02-2018,259,262,258.25,,254.406967,101708
27-02-2018,261.350006,263.399994,259.149994,,254.309174,145720
28-02-2018,258,263.299988,255.149994,,254.944717,180318
01-03-2018,258,263,257.549988,,254.113617,130396
05-03-2018,258.600006,261.200012,234.5,,251.42485,163377
06-03-2018,258.350006,262,256,,254.113617,277077
07-03-2018,260,260,235,,236.123291,376148
08-03-2018,243.649994,245.800003,228,,230.305756,379604
09-03-2018,236.5,242.399994,235.050003,,231.870132,132460
12-03-2018,239.5,243.800003,230.199997,,230.696838,243245
13-03-2018,233.550003,242.850006,233.550003,,236.123291,172837
14-03-2018,241.899994,247,240.100006,,238.518723,168428
15-03-2018,244.899994,257.399994,243.050003,,249.616043,198344
16-03-2018,255,261.399994,252.550003,,249.8116,146847
19-03-2018,253.100006,256.350006,250.100006,,246.731735,196472
20-03-2018,250.25,253.899994,244.399994,,244.434036,216200
21-03-2018,250,258.700012,249.949997,,250.007126,2927196
22-03-2018,258,258.799988,251.350006,,247.416122,63896
23-03-2018,241.350006,254,240,,245.411774,197243
26-03-2018,251,253.949997,246.300003,,242.429672,247146
27-03-2018,250.100006,257.450012,249.5,,247.073914,159867
28-03-2018,252.100006,254,246.800003,,242.380783,142229
02-04-2018,248.149994,261.5,248,,254.064743,145280
03-04-2018,255.699997,262.450012,255.550003,,255.091354,69225
04-04-2018,265.200012,266.899994,253.550003,,249.22493,220833
05-04-2018,258.399994,263.5,255.5,,254.358047,308855
06-04-2018,261.700012,261.700012,256.899994,,252.940369,85941
09-04-2018,261.350006,262.799988,255.649994,,250.935974,102222
10-04-2018,257.5,259.5,253.649994,,248.980499,77209
11-04-2018,255.100006,256.25,245.350006,,243.309662,212936
12-04-2018,249,253.75,247.899994,,246.536163,84361
13-04-2018,252.550003,255,249.350006,,246.340622,95500
16-04-2018,250,253.399994,245.75,,243.065216,204125
17-04-2018,248.5,251.949997,244.100006,,240.034241,128676
18-04-2018,251.25,259.899994,246,,242.136353,368409
19-04-2018,251.149994,251.899994,248.100006,,244.385147,87857
20-04-2018,250.199997,252.149994,246,,244.189606,156972
23-04-2018,248.5,259.799988,246.899994,,252.695923,375515
24-04-2018,261.399994,281.850006,261.399994,,264.917633,1239153
25-04-2018,272.950012,276.549988,265,,260.811096,297439
26-04-2018,267,268.049988,261.350006,,260.61557,159613
27-04-2018,268.799988,270.899994,265.149994,,261.984406,176492
30-04-2018,269.799988,271,266.450012,,263.206604,226354
02-05-2018,272.5,273.399994,265,,260.908905,179201
03-05-2018,266,266.899994,256.700012,,252.891449,140817
04-05-2018,258.200012,263.649994,257,,252.01149,105339
07-05-2018,251.100006,255.300003,240,,248.296097,418300
08-05-2018,253.100006,259.799988,246.5,,250.838196,187611
09-05-2018,257,257,252.050003,,248.198318,96265
10-05-2018,254.949997,263.649994,253.199997,,249.567154,189828
11-05-2018,258.899994,262,255,,249.8116,100688
14-05-2018,257.299988,260.850006,253,,248.296097,231992
15-05-2018,254.949997,259.5,250,,244.922913,144022
16-05-2018,247,260.649994,245,,245.118439,245040
17-05-2018,251.949997,256.299988,250,,247.465027,68009
18-05-2018,251,254.5,248.800003,,244.189606,76584
21-05-2018,248,251.149994,240,,235.487762,136060
22-05-2018,241.5,247.399994,238.75,,238.323181,112336
23-05-2018,241.300003,245.800003,240.5,,239.643127,112687
24-05-2018,247.550003,251.199997,245,,241.9897,75398
25-05-2018,249.649994,253.199997,247.649994,,245.265121,70684
28-05-2018,248.699997,255.899994,248.699997,,246.242859,68407
29-05-2018,252.5,253.550003,245.050003,,241.011978,137369
30-05-2018,245,250.449997,245,,240.229782,60779
31-05-2018,245.5,249,241.5,,238.714279,92470
01-06-2018,245.600006,245.699997,233.649994,,230.599091,155161
04-06-2018,237.75,241.050003,228,,223.754929,142276
05-06-2018,228.850006,231,218.550003,,215.88414,163865
06-06-2018,220,228.949997,215.5,,221.506134,164512
07-06-2018,227.649994,246.5,227.649994,,237.149902,235078
08-06-2018,242,244.350006,236.050003,,233.238953,74187
11-06-2018,238.649994,245.800003,238.649994,,236.856583,72699
12-06-2018,240.199997,254.300003,240.199997,,242.478577,150139
13-06-2018,249,254,245,,239.643127,96168
14-06-2018,246.050003,248.300003,242.5,,239.398712,40388
15-06-2018,244,248.449997,240.649994,,240.865311,66710
18-06-2018,246,251,243.149994,,242.185226,150858
19-06-2018,246,247.800003,241.550003,,239.740906,128094
20-06-2018,246.699997,251.5,242.25,,244.531815,117342
21-06-2018,251,251,245,,241.696365,125736
22-06-2018,247.550003,249.5,245.350006,,241.74527,58143
25-06-2018,244.100006,258.600006,244.100006,,244.042953,129370
26-06-2018,249.850006,250.050003,245,,240.718628,51484
27-06-2018,244.100006,249.149994,231,,234.75444,257173
28-06-2018,242.25,245.5,237,,235.732178,240031
